model_name,drift_name,feature_selector_name,learning_threshold,iteration,accuracy,drifts_detected,drift_args
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.01, threshold=50.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.517,2,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.507,3,"delta=0.01, threshold=50.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.504,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.513,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,1,"delta=0.01, threshold=50.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,0,"delta=0.01, threshold=100.0, alpha=0.99, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.513,1,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,2,"delta=0.01, threshold=100.0, alpha=0.9999, mode=both"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,0,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,1,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.502,1,"delta=0.01, threshold=100.0, alpha=0.9999, mode=up"
hoeffdingtreeclassifier,pagehinkley,tstat,0,1,0.503,1,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,2,0.503,1,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,pagehinkley,tstat,0,3,0.503,1,"delta=0.01, threshold=100.0, alpha=0.9999, mode=down"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.499,354,"window_size=20, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.508,355,"window_size=20, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.519,355,"window_size=20, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.517,179,"window_size=20, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.52,180,"window_size=20, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.522,180,"window_size=20, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.514,98,"window_size=20, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.519,98,"window_size=20, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.518,98,"window_size=20, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.524,212,"window_size=20, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.527,213,"window_size=20, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.524,213,"window_size=20, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.516,138,"window_size=20, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.522,139,"window_size=20, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.528,139,"window_size=20, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.519,80,"window_size=20, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.522,80,"window_size=20, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.524,80,"window_size=20, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.516,75,"window_size=20, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.519,76,"window_size=20, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.527,76,"window_size=20, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.527,66,"window_size=20, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.532,66,"window_size=20, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.535,66,"window_size=20, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.531,50,"window_size=20, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.524,49,"window_size=20, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.521,49,"window_size=20, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.51,11,"window_size=20, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.512,12,"window_size=20, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.515,12,"window_size=20, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.515,11,"window_size=20, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.516,12,"window_size=20, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.517,12,"window_size=20, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.514,9,"window_size=20, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.515,10,"window_size=20, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.516,10,"window_size=20, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.513,246,"window_size=50, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.52,247,"window_size=50, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.519,247,"window_size=50, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.528,162,"window_size=50, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.528,163,"window_size=50, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.53,163,"window_size=50, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.525,93,"window_size=50, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.525,93,"window_size=50, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.527,93,"window_size=50, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.523,143,"window_size=50, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.526,144,"window_size=50, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.533,144,"window_size=50, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.527,114,"window_size=50, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.528,115,"window_size=50, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.53,115,"window_size=50, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.529,75,"window_size=50, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.527,75,"window_size=50, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.529,75,"window_size=50, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.526,58,"window_size=50, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.529,59,"window_size=50, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.532,59,"window_size=50, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.53,55,"window_size=50, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.532,55,"window_size=50, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.533,55,"window_size=50, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.533,42,"window_size=50, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.533,42,"window_size=50, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.535,42,"window_size=50, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.518,21,"window_size=50, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.518,22,"window_size=50, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.518,22,"window_size=50, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.52,21,"window_size=50, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.523,22,"window_size=50, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.523,22,"window_size=50, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.525,18,"window_size=50, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.526,19,"window_size=50, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.525,19,"window_size=50, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.524,204,"window_size=100, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.525,205,"window_size=100, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.526,205,"window_size=100, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.52,121,"window_size=100, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.521,122,"window_size=100, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.521,122,"window_size=100, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.519,83,"window_size=100, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.52,84,"window_size=100, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.521,84,"window_size=100, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.521,100,"window_size=100, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.524,101,"window_size=100, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.527,101,"window_size=100, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.523,76,"window_size=100, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.523,77,"window_size=100, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.524,77,"window_size=100, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.52,62,"window_size=100, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.521,63,"window_size=100, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.521,63,"window_size=100, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.519,45,"window_size=100, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.522,46,"window_size=100, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.523,46,"window_size=100, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.524,42,"window_size=100, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.525,42,"window_size=100, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.528,42,"window_size=100, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.525,39,"window_size=100, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.527,39,"window_size=100, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.528,39,"window_size=100, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.513,17,"window_size=100, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.515,18,"window_size=100, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.515,18,"window_size=100, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.517,17,"window_size=100, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.517,17,"window_size=100, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.517,17,"window_size=100, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.518,17,"window_size=100, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.518,17,"window_size=100, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.518,17,"window_size=100, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.513,184,"window_size=200, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.512,186,"window_size=200, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.52,186,"window_size=200, num_std=2, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.514,99,"window_size=200, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.516,100,"window_size=200, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.52,100,"window_size=200, num_std=2, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.521,69,"window_size=200, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.527,69,"window_size=200, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.529,69,"window_size=200, num_std=2, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.507,91,"window_size=200, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.515,93,"window_size=200, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.516,93,"window_size=200, num_std=2.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.513,63,"window_size=200, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.515,64,"window_size=200, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.518,64,"window_size=200, num_std=2.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.516,48,"window_size=200, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.521,48,"window_size=200, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.521,48,"window_size=200, num_std=2.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.508,31,"window_size=200, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.511,32,"window_size=200, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.51,32,"window_size=200, num_std=3.0, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.512,23,"window_size=200, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.514,24,"window_size=200, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.514,24,"window_size=200, num_std=3.0, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.514,21,"window_size=200, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.515,21,"window_size=200, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.516,21,"window_size=200, num_std=3.0, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.511,12,"window_size=200, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.511,13,"window_size=200, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.511,13,"window_size=200, num_std=3.5, next_drift_delay=20"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.509,10,"window_size=200, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.51,11,"window_size=200, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.511,11,"window_size=200, num_std=3.5, next_drift_delay=50"
hoeffdingtreeclassifier,bollingerband,tstat,0,1,0.51,9,"window_size=200, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,2,0.51,9,"window_size=200, num_std=3.5, next_drift_delay=100"
hoeffdingtreeclassifier,bollingerband,tstat,0,3,0.517,9,"window_size=200, num_std=3.5, next_drift_delay=100"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.01, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.01, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.01, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.01, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.01, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.01, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.01, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.01, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.01, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.01, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.01, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.01, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.01, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.01, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.01, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.01, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.01, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.01, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.002, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.002, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.002, clock=1, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.002, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.002, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.002, clock=1, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.002, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.002, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.002, clock=10, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.002, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.002, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.002, clock=10, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.002, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.002, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.002, clock=32, max_buckets=5, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,1,0.523,0,"delta=0.002, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,2,0.523,0,"delta=0.002, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,adwin,tstat,0,3,0.523,0,"delta=0.002, clock=32, max_buckets=3, grace_period=10"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.503,7,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.51,4,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.522,6,"alpha=0.01, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.513,9,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.521,8,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.517,7,"alpha=0.01, window_size=100, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.509,5,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.506,6,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.517,7,"alpha=0.01, window_size=100, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.521,7,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.522,4,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.52,5,"alpha=0.01, window_size=200, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.517,4,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.524,7,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.514,6,"alpha=0.01, window_size=200, stat_size=30"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.505,6,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.521,9,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,3,0.519,6,"alpha=0.01, window_size=200, stat_size=40"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,1,0.52,6,"alpha=0.005, window_size=100, stat_size=20"
extremelyfastdecisiontreeclassifier,kswin,tstat,0,2,0.521,6,"alpha=0.005, window_size=100, stat_size=20"
